,src,dst,weight
14284,resp5987,resp233,1
14285,resp5987,resp4563,2
14286,resp5987,resp553,3
14287,resp5988,resp1108,1
14288,resp5988,resp1979,1
14289,resp5988,resp2854,1
14290,resp5988,resp2859,3
14291,resp5988,resp3930,1
14292,resp5988,resp5166,1
14293,resp5988,resp5488,1
14294,resp5988,resp5747,2
14295,resp5990,resp1188,2
14296,resp5990,resp1613,4
14297,resp5990,resp1701,1
14298,resp5990,resp5965,2
14299,resp5994,resp1843,4
14300,resp5994,resp4650,2
14301,resp5994,resp5905,5
14302,resp5995,resp4102,1
14303,resp5995,resp999,1
14304,resp5996,resp3012,4
14305,resp5996,resp3015,1
14306,resp5996,resp3972,6
14307,resp5996,resp5366,1
14308,resp5996,resp6104,1
14309,resp5996,resp6274,1
14310,resp5999,resp1330,1
14311,resp5999,resp2867,1
14312,resp5999,resp3499,1
14313,resp5999,resp510,2
14314,resp5999,resp5197,1
14315,resp5999,resp5960,2
14316,resp5999,resp659,1
14317,resp60,resp130,1
14318,resp60,resp228,1
14319,resp60,resp2373,1
14320,resp60,resp4754,2
14321,resp60,resp5763,1
14322,resp6002,resp1318,1
14323,resp6002,resp208,4
14324,resp6002,resp4571,1
14325,resp6002,resp558,6
14326,resp6002,resp5859,1
14327,resp6002,resp6137,1
14328,resp6004,resp1915,1
14329,resp6004,resp3789,1
14330,resp6004,resp4759,3
14331,resp6006,resp1541,4
14332,resp6006,resp3974,3
14333,resp6006,resp4181,5
14334,resp6009,resp1185,1
14335,resp6009,resp1545,3
14336,resp6009,resp2055,2
14337,resp6009,resp2249,6
14338,resp6009,resp3447,3
14339,resp601,resp1411,1
14340,resp601,resp2131,1
14341,resp601,resp2166,1
14342,resp601,resp4332,1
14343,resp601,resp541,2
14344,resp601,resp603,1
14345,resp6010,resp1148,1
14346,resp6010,resp1167,1
14347,resp6010,resp1204,6
14348,resp6010,resp5199,1
14349,resp6010,resp5303,5
14350,resp6011,resp4086,1
14351,resp6011,resp498,1
14352,resp6011,resp98,1
14353,resp6012,resp126,1
14354,resp6012,resp2823,2
14355,resp6012,resp3427,1
14356,resp6012,resp4708,1
14357,resp6012,resp4743,1
14358,resp6012,resp5763,1
14359,resp6013,resp6257,4
14360,resp6020,resp1371,6
14361,resp6022,resp837,2
14362,resp6025,resp3434,3
14363,resp6025,resp5002,1
14364,resp6025,resp5620,2
14365,resp6026,resp1723,6
14366,resp6026,resp2249,1
14367,resp6026,resp2480,1
14368,resp6026,resp3447,1
14369,resp6026,resp3458,1
14370,resp6026,resp3560,1
14371,resp6026,resp3819,3
14372,resp6026,resp4225,1
14373,resp6026,resp4558,1
14374,resp6026,resp5203,1
14375,resp6026,resp5663,1
14376,resp6026,resp628,2
14377,resp6026,resp913,4
14378,resp6027,resp1735,1
14379,resp6027,resp1806,1
14380,resp6027,resp2047,6
14381,resp6027,resp5888,1
14382,resp6028,resp1632,1
14383,resp6028,resp2305,1
14384,resp6028,resp3715,3
14385,resp6028,resp4198,1
14386,resp6028,resp422,1
14387,resp6028,resp4272,1
14388,resp6028,resp4308,5
14389,resp6028,resp5124,1
14390,resp6028,resp514,2
14391,resp6028,resp6132,4
14392,resp6029,resp2673,1
14393,resp6029,resp2751,1
14394,resp6029,resp2773,1
14395,resp6029,resp3171,3
14396,resp6029,resp4303,1
14397,resp6030,resp2720,4
14398,resp6030,resp3280,4
14399,resp6030,resp3466,2
14400,resp6030,resp4826,1
14401,resp6030,resp5732,4
14402,resp6030,resp6226,1
14403,resp6030,resp920,3
14404,resp6034,resp3106,4
14405,resp6034,resp3977,5
14406,resp6034,resp4814,1
14407,resp6034,resp588,2
14408,resp6034,resp5944,3
14409,resp6036,resp3259,1
14410,resp6036,resp4333,1
14411,resp6036,resp4678,2
14412,resp6036,resp997,1
14413,resp6037,resp469,4
14414,resp6037,resp63,2
14415,resp6038,resp5781,1
14416,resp6039,resp1472,5
14417,resp6039,resp2746,3
14418,resp6039,resp4374,2
14419,resp6039,resp4823,2
14420,resp6041,resp1355,3
14421,resp6041,resp2732,5
14422,resp6047,resp1663,1
14423,resp6047,resp3040,1
14424,resp6047,resp5486,5
14425,resp6047,resp5713,2
14426,resp6047,resp5850,1
14427,resp6047,resp5950,1
14428,resp6049,resp1944,2
14429,resp6049,resp4597,1
14430,resp6053,resp1260,2
14431,resp6053,resp4643,4
14432,resp6053,resp5339,1
14433,resp6053,resp6096,2
14434,resp6059,resp2816,6
14435,resp6059,resp2885,6
14436,resp6059,resp343,1
14437,resp6059,resp5145,4
14438,resp6059,resp5298,6
14439,resp6059,resp6237,1
14440,resp606,resp3777,2
14441,resp606,resp4550,3
14442,resp606,resp903,3
14443,resp6060,resp1939,4
14444,resp6060,resp2356,2
14445,resp6060,resp3081,5
14446,resp6060,resp3560,2
14447,resp6060,resp4788,2
14448,resp6060,resp5953,3
14449,resp6061,resp1548,1
14450,resp6061,resp1723,5
14451,resp6061,resp1922,4
14452,resp6061,resp2480,2
14453,resp6061,resp2503,4
14454,resp6061,resp2558,1
14455,resp6061,resp353,5
14456,resp6061,resp5351,2
14457,resp6064,resp1523,1
14458,resp6064,resp2120,5
14459,resp6064,resp2837,2
14460,resp6064,resp3512,6
14461,resp6064,resp3545,6
14462,resp6068,resp3882,2
14463,resp6068,resp4261,5
14464,resp607,resp1022,4
14465,resp607,resp5488,1
14466,resp607,resp6077,1
14467,resp6070,resp3073,1
14468,resp6070,resp4013,3
14469,resp6070,resp4331,2
14470,resp6072,resp1316,3
14471,resp6072,resp1380,4
14472,resp6072,resp2056,1
14473,resp6072,resp2179,1
14474,resp6072,resp3825,1
14475,resp6072,resp5522,1
14476,resp6076,resp1908,4
14477,resp6076,resp2831,4
14478,resp6076,resp3524,5
14479,resp6076,resp5575,1
14480,resp6079,resp172,6
14481,resp6079,resp254,1
14482,resp6079,resp3198,1
14483,resp6079,resp4181,1
14484,resp6079,resp4381,3
14485,resp6079,resp4406,1
14486,resp6079,resp5379,2
14487,resp608,resp3989,3
14488,resp608,resp4390,4
14489,resp6080,resp1567,1
14490,resp6080,resp2349,1
14491,resp6080,resp3217,1
14492,resp6080,resp4136,1
14493,resp6081,resp1121,1
14494,resp6081,resp2648,1
14495,resp6081,resp2831,1
14496,resp6081,resp2837,3
14497,resp6081,resp3545,3
14498,resp6081,resp4367,4
14499,resp6081,resp993,1
14500,resp6083,resp2187,1
14501,resp6083,resp2596,2
14502,resp6083,resp2649,6
14503,resp6083,resp4365,1
14504,resp6083,resp4683,1
14505,resp6083,resp5831,1
14506,resp6083,resp822,1
14507,resp6084,resp2950,2
14508,resp6084,resp4559,6
14509,resp6084,resp4574,2
14510,resp6084,resp4803,1
14511,resp6084,resp5584,1
14512,resp6084,resp5681,1
14513,resp6085,resp3142,1
14514,resp6085,resp5727,4
14515,resp6085,resp745,1
14516,resp6085,resp82,3
14517,resp6087,resp1260,1
14518,resp6087,resp1829,1
14519,resp6087,resp4643,4
14520,resp6087,resp5339,3
14521,resp6088,resp228,5
14522,resp6088,resp231,1
14523,resp6088,resp3549,5
14524,resp6088,resp3804,1
14525,resp6088,resp4829,1
14526,resp6088,resp484,1
14527,resp6088,resp4907,1
14528,resp6089,resp1252,2
14529,resp6089,resp2425,1
14530,resp6089,resp3100,3
14531,resp6089,resp3674,1
14532,resp6089,resp4451,1
14533,resp6089,resp4799,1
14534,resp6089,resp836,3
14535,resp6089,resp980,3
14536,resp609,resp3025,2
14537,resp609,resp4453,1
14538,resp609,resp473,4
14539,resp609,resp5465,1
14540,resp6091,resp1352,4
14541,resp6091,resp213,2
14542,resp6091,resp3035,3
14543,resp6091,resp4895,1
14544,resp6091,resp5339,1
14545,resp6091,resp5470,3
14546,resp6091,resp5660,4
14547,resp6091,resp5839,3
14548,resp6091,resp800,3
14549,resp6094,resp2848,6
14550,resp6096,resp1205,5
14551,resp6096,resp1829,1
14552,resp6096,resp4643,1
14553,resp6096,resp5339,1
14554,resp6096,resp6053,1
14555,resp6096,resp6087,1
14556,resp6096,resp6113,1
14557,resp6098,resp2090,1
14558,resp6098,resp2378,2
14559,resp6098,resp3558,1
14560,resp6098,resp410,2
14561,resp6098,resp5586,6
14562,resp6098,resp5654,2
14563,resp61,resp3613,6
14564,resp61,resp3752,1
14565,resp61,resp4292,3
14566,resp61,resp4959,1
14567,resp61,resp589,1
14568,resp6100,resp2454,4
14569,resp6103,resp1411,6
14570,resp6103,resp2595,1
14571,resp6103,resp3182,3
14572,resp6103,resp4159,4
14573,resp6103,resp5588,1
14574,resp6103,resp5629,2
14575,resp6103,resp5709,1
14576,resp6107,resp1334,1
14577,resp6107,resp1687,6
14578,resp6107,resp1928,5
14579,resp6107,resp3109,3
14580,resp6107,resp4442,1
14581,resp6107,resp4756,1
14582,resp6107,resp549,1
14583,resp6108,resp1187,3
14584,resp6108,resp2055,5
14585,resp6108,resp3259,2
14586,resp6108,resp3711,1
14587,resp6108,resp3832,1
14588,resp6108,resp4237,2
14589,resp6108,resp4997,1
14590,resp6108,resp5123,4
14591,resp6108,resp5586,1
14592,resp6109,resp2432,2
14593,resp6109,resp2805,1
14594,resp6109,resp939,5
14595,resp611,resp1358,1
14596,resp611,resp1477,2
14597,resp611,resp1567,1
14598,resp611,resp19,5
14599,resp611,resp206,1
14600,resp611,resp292,1
14601,resp611,resp4571,1
14602,resp611,resp4574,1
14603,resp611,resp881,4
14604,resp611,resp965,2
14605,resp6111,resp1029,2
14606,resp6111,resp2847,4
14607,resp6111,resp5431,1
14608,resp6111,resp5444,1
14609,resp6111,resp5771,1
14610,resp6113,resp1060,3
14611,resp6113,resp1210,1
14612,resp6113,resp2461,1
14613,resp6113,resp2475,1
14614,resp6113,resp2559,3
14615,resp6113,resp2746,1
14616,resp6113,resp6009,5
14617,resp6113,resp6191,1
14618,resp6113,resp689,1
14619,resp6115,resp1472,4
14620,resp6115,resp1623,1
14621,resp6115,resp2236,1
14622,resp6115,resp232,4
14623,resp6115,resp3118,1
14624,resp6115,resp4374,5
14625,resp6115,resp4401,6
14626,resp6115,resp5572,1
14627,resp6115,resp5846,1
14628,resp6117,resp1376,1
14629,resp6117,resp1397,1
14630,resp6117,resp4928,2
14631,resp6117,resp6114,5
14632,resp6117,resp854,1
14633,resp6117,resp96,4
14634,resp6119,resp11,1
14635,resp6119,resp1376,1
14636,resp6119,resp2865,4
14637,resp6119,resp3064,3
14638,resp6119,resp3378,2
14639,resp6119,resp4638,4
14640,resp612,resp2348,1
14641,resp612,resp346,5
14642,resp612,resp3749,2
14643,resp612,resp485,2
14644,resp612,resp5965,1
14645,resp6122,resp4341,1
14646,resp6122,resp4420,1
14647,resp6122,resp4421,3
14648,resp6122,resp6174,4
14649,resp6122,resp91,2
14650,resp6123,resp1411,3
14651,resp6123,resp1428,1
14652,resp6123,resp2821,1
14653,resp6123,resp3009,2
14654,resp6123,resp3182,1
14655,resp6123,resp3673,6
14656,resp6123,resp447,1
14657,resp6123,resp5588,1
14658,resp6123,resp5799,1
14659,resp6123,resp852,5
14660,resp6123,resp870,2
14661,resp6125,resp1709,1
14662,resp6125,resp1904,1
14663,resp6125,resp2010,2
14664,resp6125,resp3400,1
14665,resp6125,resp4313,1
14666,resp6125,resp466,2
14667,resp6126,resp1147,1
14668,resp6126,resp2249,1
14669,resp6126,resp3477,1
14670,resp6126,resp4308,1
14671,resp6126,resp5049,1
14672,resp6126,resp5481,6
14673,resp6126,resp6028,4
14674,resp6126,resp6220,4
14675,resp613,resp1745,1
14676,resp613,resp3391,5
14677,resp613,resp5846,6
14678,resp613,resp5889,2
14679,resp6130,resp2378,3
14680,resp6130,resp2968,2
14681,resp6130,resp6098,1
14682,resp6131,resp1506,2
14683,resp6131,resp158,1
14684,resp6131,resp3902,5
14685,resp6131,resp5497,5
14686,resp6131,resp5609,1
14687,resp6131,resp5769,3
14688,resp6131,resp5941,6
14689,resp6131,resp6038,1
14690,resp6133,resp1282,4
14691,resp6133,resp1997,1
14692,resp6133,resp232,2
14693,resp6133,resp5822,1
14694,resp6135,resp1221,3
14695,resp6135,resp2964,6
14696,resp6135,resp3292,1
14697,resp6135,resp4089,1
14698,resp6135,resp4812,6
14699,resp6135,resp5313,2
14700,resp6135,resp5856,1
14701,resp6135,resp6074,4
14702,resp6144,resp1553,1
14703,resp6144,resp4208,2
14704,resp6144,resp5838,6
14705,resp6144,resp6206,4
14706,resp6144,resp755,1
14707,resp6144,resp965,6
14708,resp6147,resp3319,4
14709,resp6147,resp4823,4
14710,resp6147,resp5936,1
14711,resp6148,resp2602,1
14712,resp6148,resp3061,4
14713,resp6148,resp3959,1
14714,resp6148,resp3972,1
14715,resp6148,resp3989,2
14716,resp6148,resp4003,2
14717,resp6148,resp4351,2
14718,resp6148,resp4774,3
14719,resp6148,resp5130,3
14720,resp6148,resp5200,1
14721,resp6148,resp5486,2
14722,resp6149,resp1597,4
14723,resp6149,resp5986,1
14724,resp6149,resp6032,3
14725,resp6150,resp1042,2
14726,resp6150,resp1583,4
14727,resp6150,resp1828,3
14728,resp6150,resp1841,2
14729,resp6150,resp2273,1
14730,resp6150,resp2330,4
14731,resp6150,resp309,1
14732,resp6150,resp371,3
14733,resp6150,resp5150,1
14734,resp6150,resp5543,2
14735,resp6150,resp5902,1
14736,resp6154,resp1071,1
14737,resp6154,resp11,6
14738,resp6154,resp1376,2
14739,resp6154,resp2461,3
14740,resp6154,resp35,2
14741,resp6154,resp3822,1
14742,resp6154,resp3823,1
14743,resp6154,resp5060,1
14744,resp6154,resp5545,1
14745,resp6156,resp3673,1
14746,resp6156,resp3926,1
14747,resp6156,resp4258,1
14748,resp6157,resp1898,2
14749,resp6157,resp199,2
14750,resp6157,resp3505,1
14751,resp6157,resp366,3
14752,resp6157,resp4138,1
14753,resp6157,resp4670,2
14754,resp6157,resp5484,1
14755,resp6158,resp3448,2
14756,resp6158,resp4449,2
14757,resp6158,resp6221,4
14758,resp6159,resp1210,2
14759,resp6159,resp2461,1
14760,resp6159,resp2891,2
14761,resp6159,resp3,1
14762,resp6159,resp3111,1
14763,resp6159,resp410,4
14764,resp6159,resp5586,2
14765,resp6165,resp1785,1
14766,resp6165,resp4574,1
14767,resp6167,resp1313,1
14768,resp6167,resp1396,1
14769,resp6167,resp4003,1
14770,resp6167,resp5980,1
14771,resp617,resp1224,4
14772,resp617,resp2150,1
14773,resp6171,resp1311,1
14774,resp6171,resp2824,1
14775,resp6171,resp5788,2
14776,resp6171,resp6173,4
14777,resp6173,resp2824,1
14778,resp6173,resp2913,1
14779,resp6173,resp5788,5
14780,resp6173,resp6171,4
14781,resp6174,resp1377,4
14782,resp6174,resp2249,1
14783,resp6174,resp413,1
14784,resp6174,resp502,1
14785,resp6174,resp91,3
14786,resp6178,resp11,1
14787,resp6178,resp1670,1
14788,resp6178,resp2424,1
14789,resp6178,resp3274,3
14790,resp6178,resp3943,1
14791,resp6178,resp4372,2
14792,resp6178,resp4912,2
14793,resp618,resp2861,3
14794,resp618,resp3989,1
14795,resp618,resp4961,2
14796,resp618,resp5588,2
14797,resp618,resp5615,2
14798,resp618,resp5847,2
14799,resp618,resp6032,6
14800,resp618,resp6033,1
14801,resp618,resp870,5
14802,resp6184,resp3248,1
14803,resp6184,resp4774,3
14804,resp6184,resp5537,4
14805,resp6184,resp595,1
14806,resp6184,resp608,1
14807,resp6184,resp811,1
14808,resp6185,resp4528,2
14809,resp6185,resp5196,2
14810,resp6185,resp5221,1
14811,resp6185,resp930,2
14812,resp6186,resp2191,2
14813,resp6186,resp3035,2
14814,resp6186,resp3411,1
14815,resp6186,resp4858,1
14816,resp6186,resp5424,1
14817,resp6186,resp58,4
14818,resp6186,resp800,1
14819,resp6191,resp1073,1
14820,resp6191,resp1156,1
14821,resp6191,resp2461,5
14822,resp6191,resp2746,4
14823,resp6191,resp3448,5
14824,resp6191,resp6009,2
14825,resp6191,resp6113,6
14826,resp6197,resp1115,1
14827,resp6197,resp1523,1
14828,resp6197,resp5349,1
14829,resp6197,resp5870,1
14830,resp6199,resp1447,1
14831,resp6199,resp1485,1
14832,resp6199,resp2659,1
14833,resp6199,resp3088,4
14834,resp6199,resp3756,1
14835,resp6199,resp3846,4
14836,resp6199,resp6198,3
14837,resp6199,resp837,5
14838,resp620,resp2397,2
14839,resp620,resp2461,4
14840,resp620,resp2746,5
14841,resp6200,resp1210,1
14842,resp6200,resp1641,1
14843,resp6200,resp573,6
14844,resp6202,resp1316,3
14845,resp6202,resp1779,3
14846,resp6202,resp292,1
14847,resp6202,resp3110,4
14848,resp6202,resp3825,2
14849,resp6202,resp4169,2
14850,resp6202,resp4571,1
14851,resp6202,resp4584,1
14852,resp6202,resp4646,1
14853,resp6202,resp4814,1
14854,resp6202,resp6071,3
14855,resp6202,resp611,2
14856,resp6204,resp3414,1
14857,resp6204,resp4118,5
14858,resp6206,resp4306,5
14859,resp6206,resp4571,1
14860,resp6206,resp5267,4
14861,resp6206,resp5617,1
14862,resp6206,resp5864,5
14863,resp6208,resp3170,1
14864,resp6208,resp4126,2
14865,resp6208,resp4266,6
14866,resp6211,resp137,2
14867,resp6211,resp3673,2
14868,resp6211,resp4740,1
14869,resp6211,resp960,1
14870,resp6212,resp1723,1
14871,resp6212,resp2558,3
14872,resp6212,resp4247,1
14873,resp6212,resp4330,3
14874,resp6212,resp754,2
14875,resp6214,resp132,4
14876,resp6214,resp1880,5
14877,resp6214,resp2357,1
14878,resp6214,resp5450,3
14879,resp6214,resp5625,1
14880,resp6214,resp5694,5
14881,resp6214,resp825,5
14882,resp6218,resp1908,4
14883,resp6218,resp2048,6
14884,resp6218,resp3214,1
14885,resp6218,resp3690,3
14886,resp6219,resp3368,1
14887,resp6219,resp5944,4
14888,resp6220,resp1147,5
14889,resp6220,resp1210,1
14890,resp6220,resp3,2
14891,resp6220,resp3480,2
14892,resp6220,resp5481,4
14893,resp6220,resp553,2
14894,resp6222,resp2834,3
14895,resp6222,resp4777,3
14896,resp6224,resp1358,3
14897,resp6224,resp3505,1
14898,resp6224,resp4100,1
14899,resp6226,resp1588,5
14900,resp6226,resp2720,6
14901,resp6226,resp3280,6
14902,resp6226,resp4374,2
14903,resp6226,resp5936,5
14904,resp6227,resp1423,6
14905,resp6227,resp1559,2
14906,resp6227,resp1736,1
14907,resp6227,resp176,2
14908,resp6227,resp2780,1
14909,resp6227,resp2893,3
14910,resp6227,resp4583,1
14911,resp6227,resp4754,4
14912,resp6227,resp5250,3
14913,resp6227,resp980,1
14914,resp6229,resp1019,1
14915,resp6229,resp1937,1
14916,resp6229,resp1997,4
14917,resp6229,resp2535,4
14918,resp6229,resp2876,1
14919,resp6229,resp2878,5
14920,resp6229,resp3651,1
14921,resp6229,resp4654,3
14922,resp6229,resp74,4
14923,resp6232,resp1703,4
14924,resp6232,resp218,1
14925,resp6232,resp3213,2
14926,resp6232,resp3772,5
14927,resp6232,resp4441,1
14928,resp6232,resp5024,3
14929,resp6232,resp54,3
14930,resp6232,resp5775,1
14931,resp6234,resp1472,2
14932,resp6234,resp2249,1
14933,resp6234,resp2578,3
14934,resp6234,resp3458,1
14935,resp6234,resp3651,1
14936,resp6234,resp3739,3
14937,resp6234,resp4034,1
14938,resp6234,resp4214,1
14939,resp6234,resp5539,1
14940,resp6235,resp1282,6
14941,resp6235,resp2735,1
14942,resp6235,resp6216,1
14943,resp6238,resp1039,1
14944,resp6238,resp1620,3
14945,resp6238,resp3003,2
14946,resp6238,resp3675,2
14947,resp6238,resp4452,3
14948,resp6238,resp4665,2
14949,resp6238,resp51,1
14950,resp6242,resp1038,1
14951,resp6242,resp1841,4
14952,resp6242,resp2343,5
14953,resp6242,resp2681,2
14954,resp6242,resp3194,1
14955,resp6242,resp4748,4
14956,resp6242,resp4801,1
14957,resp6242,resp5620,1
14958,resp6242,resp5816,5
14959,resp6244,resp1264,2
14960,resp6244,resp35,5
14961,resp6247,resp1438,3
14962,resp6247,resp2003,6
14963,resp6247,resp2256,2
14964,resp6247,resp2361,1
14965,resp6247,resp3150,4
14966,resp6247,resp6265,2
14967,resp6248,resp1104,1
14968,resp6248,resp214,2
14969,resp6248,resp3006,5
14970,resp6248,resp3786,1
14971,resp6248,resp5153,5
14972,resp6248,resp5873,4
14973,resp625,resp2124,1
14974,resp625,resp2125,4
14975,resp625,resp2942,4
14976,resp625,resp3752,1
14977,resp625,resp5312,1
14978,resp625,resp5637,3
14979,resp625,resp742,4
14980,resp6251,resp1681,2
14981,resp6251,resp204,3
14982,resp6251,resp2143,1
14983,resp6251,resp2965,1
14984,resp6251,resp326,1
14985,resp6251,resp3363,1
14986,resp6251,resp4680,1
14987,resp6252,resp1702,1
14988,resp6252,resp3397,3
14989,resp6252,resp3480,1
14990,resp6252,resp3844,5
14991,resp6252,resp401,1
14992,resp6252,resp4880,1
14993,resp6252,resp4890,1
14994,resp6252,resp5731,6
14995,resp6253,resp1543,4
14996,resp6253,resp1962,2
14997,resp6253,resp4197,1
14998,resp6253,resp5439,1
14999,resp6253,resp5802,2
15000,resp6253,resp6228,1
15001,resp6255,resp1209,2
15002,resp6255,resp1449,1
15003,resp6255,resp1785,3
15004,resp6255,resp188,1
15005,resp6255,resp2575,5
15006,resp6255,resp2746,1
15007,resp6255,resp2950,1
15008,resp6255,resp2991,4
15009,resp6255,resp4574,6
15010,resp6257,resp1227,3
15011,resp6257,resp1704,3
15012,resp6257,resp2959,1
15013,resp6257,resp4202,1
15014,resp6257,resp534,2
15015,resp6257,resp6074,5
15016,resp6261,resp1368,1
15017,resp6261,resp3000,1
15018,resp6261,resp5,1
15019,resp6261,resp5786,1
15020,resp6265,resp1438,2
15021,resp6265,resp2003,5
15022,resp6265,resp2256,1
15023,resp6265,resp2361,3
15024,resp6265,resp3150,3
15025,resp6265,resp5250,2
15026,resp6265,resp6089,3
15027,resp6265,resp6247,2
15028,resp6266,resp1019,5
15029,resp6266,resp1997,6
15030,resp6266,resp4654,4
15031,resp6266,resp6229,1
15032,resp6272,resp1400,3
15033,resp6272,resp1452,1
15034,resp6272,resp3364,1
15035,resp6272,resp4646,3
15036,resp6272,resp5478,1
15037,resp6272,resp71,3
15038,resp6272,resp881,2
15039,resp6274,resp3012,2
15040,resp6274,resp3825,3
15041,resp6274,resp3972,1
15042,resp6274,resp4349,2
15043,resp6274,resp4390,3
15044,resp6274,resp4543,5
15045,resp6274,resp879,2
15046,resp6282,resp2838,1
15047,resp6282,resp3240,2
15048,resp6282,resp5780,1
15049,resp6282,resp6174,2
15050,resp631,resp2039,6
15051,resp633,resp3224,1
15052,resp633,resp3705,4
15053,resp633,resp5200,1
15054,resp634,resp1376,1
15055,resp634,resp2856,1
15056,resp634,resp3365,1
15057,resp634,resp413,5
15058,resp634,resp96,5
15059,resp636,resp2232,1
15060,resp636,resp2964,3
15061,resp636,resp3267,1
15062,resp636,resp4089,3
15063,resp636,resp4561,2
15064,resp636,resp4812,6
15065,resp636,resp5313,1
15066,resp636,resp5407,1
15067,resp636,resp5671,3
15068,resp636,resp5876,3
15069,resp638,resp149,6
15070,resp638,resp232,6
15071,resp638,resp2792,6
15072,resp638,resp652,6
15073,resp640,resp3777,1
15074,resp640,resp4550,1
15075,resp640,resp5488,1
15076,resp640,resp5988,2
15077,resp640,resp6136,6
15078,resp640,resp903,4
15079,resp643,resp3002,1
15080,resp643,resp3052,1
15081,resp643,resp3210,2
15082,resp643,resp420,2
15083,resp643,resp911,3
15084,resp643,resp912,1
15085,resp644,resp2158,4
15086,resp644,resp3278,1
15087,resp644,resp5478,1
15088,resp644,resp5541,2
15089,resp644,resp5547,1
15090,resp644,resp5548,1
15091,resp644,resp664,6
15092,resp647,resp1158,3
15093,resp647,resp1160,1
15094,resp647,resp1187,1
15095,resp647,resp1290,1
15096,resp647,resp2049,1
15097,resp647,resp4034,1
15098,resp647,resp4305,1
15099,resp647,resp4908,1
15100,resp647,resp5067,1
15101,resp647,resp5776,1
15102,resp647,resp6016,1
15103,resp647,resp844,1
15104,resp647,resp976,2
15105,resp65,resp193,1
15106,resp65,resp3324,1
15107,resp65,resp3511,1
15108,resp65,resp4190,4
15109,resp65,resp4685,2
15110,resp65,resp6284,1
15111,resp65,resp877,1
15112,resp652,resp1282,1
15113,resp652,resp1410,1
15114,resp652,resp149,4
15115,resp652,resp1755,1
15116,resp652,resp231,2
15117,resp652,resp232,3
15118,resp652,resp2369,1
15119,resp652,resp2792,6
15120,resp652,resp397,2
15121,resp652,resp4804,2
15122,resp652,resp548,1
15123,resp653,resp2121,3
15124,resp653,resp2139,5
15125,resp653,resp3246,1
15126,resp653,resp3584,2
15127,resp653,resp3792,1
15128,resp653,resp4552,1
15129,resp653,resp514,1
15130,resp653,resp5291,1
15131,resp653,resp5553,5
15132,resp653,resp650,4
15133,resp655,resp2838,4
15134,resp655,resp6174,2
15135,resp655,resp91,4
15136,resp658,resp132,3
15137,resp658,resp2357,1
15138,resp658,resp4570,3
15139,resp658,resp5088,2
15140,resp658,resp5694,1
15141,resp658,resp5851,1
15142,resp658,resp6051,1
15143,resp658,resp825,2
15144,resp659,resp1449,1
15145,resp659,resp1527,2
15146,resp659,resp1805,1
15147,resp659,resp2328,5
15148,resp659,resp2857,3
15149,resp659,resp2950,1
15150,resp659,resp2991,3
15151,resp659,resp3581,1
15152,resp659,resp4512,1
15153,resp659,resp5612,2
15154,resp659,resp6037,1
15155,resp659,resp6100,1
15156,resp659,resp6255,1
15157,resp659,resp870,1
15158,resp660,resp1798,3
15159,resp660,resp2080,2
15160,resp660,resp3437,2
15161,resp660,resp5588,2
15162,resp660,resp6123,6
15163,resp660,resp852,4
15164,resp660,resp870,5
15165,resp661,resp2387,2
15166,resp661,resp2562,2
15167,resp661,resp3041,5
15168,resp661,resp4528,3
15169,resp661,resp5173,2
15170,resp661,resp5533,1
15171,resp661,resp6277,4
15172,resp661,resp930,1
15173,resp662,resp2856,2
15174,resp662,resp3475,2
15175,resp662,resp4781,4
15176,resp662,resp5043,1
15177,resp662,resp543,1
15178,resp664,resp1655,2
15179,resp664,resp1882,1
15180,resp664,resp1944,1
15181,resp664,resp2541,1
15182,resp664,resp3428,1
15183,resp664,resp4169,3
15184,resp664,resp4571,1
15185,resp664,resp5429,1
15186,resp664,resp5541,5
15187,resp664,resp558,1
15188,resp664,resp5727,4
15189,resp664,resp5758,3
15190,resp667,resp1587,2
15191,resp667,resp2373,1
15192,resp667,resp2461,1
15193,resp667,resp3283,1
15194,resp667,resp3621,4
15195,resp667,resp5908,3
15196,resp67,resp1824,1
15197,resp67,resp2131,2
15198,resp67,resp3061,2
15199,resp67,resp3301,1
15200,resp67,resp3755,1
15201,resp67,resp3972,3
15202,resp67,resp4774,1
15203,resp67,resp4786,1
15204,resp67,resp541,1
15205,resp67,resp5713,2
15206,resp67,resp6187,2
15207,resp670,resp117,2
15208,resp670,resp2376,1
15209,resp670,resp2428,6
15210,resp671,resp3855,2
15211,resp671,resp42,4
15212,resp671,resp4759,1
15213,resp671,resp6004,3
15214,resp675,resp1949,2
15215,resp675,resp2154,2
15216,resp675,resp3135,2
15217,resp675,resp553,2
15218,resp676,resp1827,1
15219,resp676,resp2128,1
15220,resp676,resp2378,2
15221,resp676,resp2593,2
15222,resp676,resp29,4
15223,resp676,resp5154,4
15224,resp676,resp5586,1
15225,resp677,resp1026,1
15226,resp677,resp1710,3
15227,resp677,resp1817,3
15228,resp677,resp4301,6
15229,resp677,resp4372,5
15230,resp677,resp5418,4
15231,resp677,resp6233,2
15232,resp678,resp2143,2
15233,resp678,resp2965,1
15234,resp678,resp3042,2
15235,resp678,resp3586,3
15236,resp678,resp3594,1
15237,resp678,resp3825,1
15238,resp678,resp4331,1
15239,resp678,resp4680,1
15240,resp678,resp4882,6
15241,resp678,resp5437,1
15242,resp678,resp5488,2
15243,resp678,resp6246,1
