src,dst,final_weights
resp375,resp1975,0.4235294117647059
resp375,resp3112,0.03529411764705883
resp375,resp4426,0.1588235294117647
resp375,resp5022,0.4235294117647059
resp3751,resp2128,0.5760000000000001
resp3751,resp3478,0.14400000000000002
resp3751,resp4198,0.14400000000000002
resp3751,resp448,0.048
resp3751,resp4570,0.21600000000000003
resp3751,resp5586,0.048
resp3752,resp1038,0.6545454545454545
resp3752,resp1841,0.16363636363636364
resp3752,resp3194,0.05454545454545454
resp3752,resp5871,0.05454545454545454
resp3752,resp742,0.05454545454545454
resp3755,resp2860,0.23399999999999996
resp3755,resp2913,0.07799999999999999
resp3755,resp3575,0.35100000000000003
resp3755,resp36,0.07799999999999999
resp3755,resp4001,0.07799999999999999
resp3755,resp4326,0.07799999999999999
resp3755,resp4649,0.07799999999999999
resp3755,resp4872,0.07799999999999999
resp3755,resp5244,0.23399999999999996
resp3755,resp541,0.23399999999999996
resp3755,resp5788,0.35100000000000003
resp3755,resp6122,0.07799999999999999
resp3755,resp6187,0.07799999999999999
resp3759,resp4376,0.096
resp3759,resp4483,0.28800000000000003
resp3759,resp4600,0.096
resp3759,resp5571,0.096
resp3761,resp1259,0.3
resp3761,resp3494,0.24
resp3761,resp3789,0.24
resp3761,resp4761,0.03
resp3761,resp5360,0.36
resp3763,resp2017,0.12
resp3763,resp527,0.32
resp3767,resp1252,0.252
resp3767,resp1776,0.084
resp3767,resp3356,0.084
resp3767,resp4451,0.378
resp3767,resp4809,0.084
resp3767,resp5343,0.084
resp3767,resp6089,0.084
resp3769,resp2567,0.24
resp3769,resp5015,0.08
resp3771,resp1446,0.2
resp3771,resp1821,0.06666666666666667
resp3771,resp5220,0.2
resp3771,resp553,0.3
resp3771,resp757,0.06666666666666667
resp3774,resp3053,0.20999999999999996
resp3774,resp3513,0.20999999999999996
resp3774,resp3516,0.20999999999999996
resp3774,resp4101,0.13999999999999999
resp3774,resp4571,0.04666666666666666
resp3774,resp5429,0.04666666666666666
resp3774,resp5884,0.4666666666666666
resp3775,resp1239,0.05684210526315789
resp3775,resp1604,0.17052631578947366
resp3775,resp2091,0.4547368421052631
resp3775,resp2237,0.05684210526315789
resp3775,resp3006,0.6821052631578947
resp3775,resp3997,0.05684210526315789
resp3775,resp4918,0.17052631578947366
resp3775,resp5153,0.05684210526315789
resp3775,resp5873,0.05684210526315789
resp3776,resp1116,0.12
resp3776,resp2726,0.12
resp3776,resp4771,0.12
resp3776,resp5961,0.12
resp3779,resp1375,0.18
resp3779,resp514,0.18
resp3779,resp5202,0.18
resp3779,resp5210,0.18
resp378,resp1268,0.21000000000000002
resp378,resp1734,0.07
resp378,resp1975,0.07
resp378,resp2824,0.07
resp378,resp3151,0.21000000000000002
resp378,resp5404,0.31500000000000006
resp378,resp5788,0.21000000000000002
resp3780,resp1164,0.07333333333333332
resp3780,resp1865,0.07333333333333332
resp3780,resp2027,0.07333333333333332
resp3780,resp2249,0.07333333333333332
resp3780,resp3275,0.07333333333333332
resp3780,resp3356,0.07333333333333332
resp3780,resp3989,0.07333333333333332
resp3780,resp4202,0.07333333333333332
resp3780,resp43,0.21999999999999997
resp3780,resp4308,0.5866666666666666
resp3780,resp4643,0.5866666666666666
resp3781,resp3790,0.28800000000000003
resp3781,resp4338,0.192
resp3781,resp5466,0.24
resp3782,resp6174,0.39999999999999997
resp3782,resp91,0.04
resp3784,resp2279,0.06
resp3784,resp2659,0.48
resp3784,resp5698,0.06
resp3785,resp1879,0.36
resp3785,resp3684,0.162
resp3785,resp5265,0.10800000000000001
resp379,resp174,0.12
resp379,resp2862,0.12
resp379,resp3238,0.12
resp3790,resp1016,0.13714285714285715
resp3790,resp3715,0.13714285714285715
resp3790,resp3781,0.5485714285714286
resp3790,resp3789,0.20571428571428574
resp3790,resp3964,0.045714285714285714
resp3790,resp4426,0.3657142857142857
resp3790,resp5962,0.045714285714285714
resp3790,resp85,0.13714285714285715
resp3791,resp2591,0.28
resp3791,resp3643,0.10500000000000001
resp3791,resp4076,0.035
resp3791,resp4230,0.28
resp3791,resp4553,0.42000000000000004
resp3791,resp4682,0.42000000000000004
resp3791,resp5502,0.035
resp3796,resp1071,0.12
resp3796,resp3586,0.12
resp3797,resp3198,0.54
resp3797,resp4181,0.045
resp3797,resp5196,0.045
resp3798,resp1450,0.384
resp3798,resp3941,0.14400000000000002
resp3798,resp399,0.32
resp3798,resp5965,0.032
resp38,resp1587,0.18
resp380,resp1306,0.42000000000000004
resp380,resp2877,0.28
resp380,resp4547,0.10500000000000001
resp380,resp4789,0.28
resp380,resp5881,0.035
resp380,resp690,0.42000000000000004
resp380,resp853,0.035
resp3800,resp2378,0.6
resp3800,resp2593,0.075
resp3800,resp3111,0.075
resp3800,resp4640,0.075
resp3800,resp5586,0.075
resp3801,resp2521,0.19636363636363635
resp3801,resp4904,0.04363636363636364
resp3801,resp5376,0.3490909090909091
resp3801,resp874,0.19636363636363635
resp3802,resp362,0.05333333333333333
resp3802,resp444,0.05333333333333333
resp3802,resp4901,0.64
resp3802,resp5618,0.05333333333333333
resp3804,resp3549,0.18
resp3804,resp4214,0.27
resp3804,resp4654,0.18
resp3804,resp4657,0.18
resp3804,resp5539,0.06
resp3809,resp2979,0.6
resp3809,resp3752,0.049999999999999996
resp3809,resp4393,0.15
resp3809,resp5793,0.15
resp3809,resp730,0.049999999999999996
resp3811,resp2804,0.12
resp3811,resp2824,0.12
resp3811,resp3365,0.12
resp3811,resp96,0.12
resp3813,resp1077,0.10105263157894737
resp3813,resp1164,0.10105263157894737
resp3813,resp1183,0.10105263157894737
resp3813,resp1207,0.10105263157894737
resp3813,resp2055,0.10105263157894737
resp3813,resp2119,0.30315789473684207
resp3813,resp2249,0.10105263157894737
resp3813,resp2706,0.10105263157894737
resp3813,resp3447,0.10105263157894737
resp3813,resp346,0.10105263157894737
resp3813,resp3479,0.10105263157894737
resp3813,resp3674,0.10105263157894737
resp3813,resp3834,0.10105263157894737
resp3813,resp399,0.10105263157894737
resp3813,resp5965,0.10105263157894737
resp3813,resp5977,0.4547368421052631
resp3816,resp1472,0.08571428571428572
resp3816,resp188,0.08571428571428572
resp3816,resp469,0.3857142857142857
resp3816,resp4873,0.08571428571428572
resp3816,resp5494,0.08571428571428572
resp3817,resp3240,0.22499999999999998
resp3817,resp3931,0.3375
resp3817,resp5491,0.075
resp3817,resp5780,0.075
resp3817,resp6282,0.075
resp3819,resp2249,0.09999999999999999
resp3819,resp2480,0.09999999999999999
resp3819,resp6026,0.3
resp3819,resp777,0.09999999999999999
resp3819,resp913,0.09999999999999999
resp382,resp1874,0.22499999999999998
resp382,resp291,0.15
resp382,resp3008,0.39999999999999997
resp382,resp3009,0.049999999999999996
resp382,resp3781,0.049999999999999996
resp382,resp4338,0.049999999999999996
resp382,resp4540,0.049999999999999996
resp382,resp4578,0.15
resp382,resp4698,0.22499999999999998
resp382,resp926,0.6
resp3821,resp1534,0.08
resp3821,resp5484,0.08
resp3821,resp5593,0.24
resp3821,resp568,0.24
resp3823,resp11,0.7799999999999999
resp3823,resp1376,0.065
resp3823,resp1904,0.065
resp3823,resp2804,0.065
resp3823,resp2865,0.065
resp3823,resp3414,0.195
resp3823,resp3860,0.065
resp3823,resp4088,0.6499999999999999
resp3823,resp5337,0.195
resp3823,resp5748,0.065
resp3823,resp5924,0.065
resp3823,resp597,0.065
resp3823,resp845,0.065
resp3824,resp1214,0.07
resp3824,resp1785,0.07
resp3824,resp2562,0.21000000000000002
resp3824,resp312,0.31500000000000006
resp3824,resp3581,0.07
resp3824,resp3587,0.31500000000000006
resp3824,resp4086,0.07
resp3825,resp1316,0.2907692307692308
resp3825,resp2828,0.19384615384615383
resp3825,resp2965,0.19384615384615383
resp3825,resp2983,0.2907692307692308
resp3825,resp4169,0.06461538461538462
resp3825,resp4349,0.06461538461538462
resp3825,resp4571,0.06461538461538462
resp3829,resp1349,0.055384615384615386
resp3829,resp1973,0.055384615384615386
resp3829,resp1975,0.4430769230769231
resp3829,resp3701,0.055384615384615386
resp3829,resp5788,0.5538461538461539
resp3829,resp6171,0.055384615384615386
resp3830,resp2014,0.2742857142857143
resp3830,resp4245,0.15428571428571428
resp3830,resp536,0.2742857142857143
resp3830,resp597,0.15428571428571428
resp3833,resp1890,0.04
resp3833,resp3304,0.32
resp3833,resp5221,0.18
resp3833,resp5581,0.32
resp3834,resp1701,0.19384615384615383
resp3834,resp315,0.06461538461538462
resp3834,resp4977,0.06461538461538462
resp3834,resp5523,0.06461538461538462
resp3834,resp5965,0.5169230769230769
resp3834,resp5977,0.2907692307692308
resp3834,resp6220,0.06461538461538462
resp3836,resp2714,0.048
resp3836,resp3028,0.21600000000000003
resp3836,resp5180,0.48
resp3836,resp848,0.048
resp3838,resp2379,0.09999999999999999
resp3838,resp3614,0.09999999999999999
resp3838,resp3744,0.09999999999999999
resp3838,resp4395,0.3
resp3838,resp5956,0.09999999999999999
resp3839,resp1680,0.049999999999999996
resp3839,resp2629,0.049999999999999996
resp3839,resp4711,0.6
resp3839,resp4998,0.15
resp3839,resp546,0.15
resp384,resp4093,0.09
resp384,resp96,0.36
resp3840,resp1028,0.06666666666666667
resp3840,resp3567,0.06666666666666667
resp3840,resp420,0.06666666666666667
resp3840,resp490,0.3
resp3840,resp4935,0.3
resp3841,resp2091,0.07200000000000001
resp3841,resp3520,0.21600000000000003
resp3841,resp4918,0.21600000000000003
resp3845,resp1259,0.13090909090909092
resp3845,resp1968,0.13090909090909092
resp3845,resp4761,0.43636363636363634
resp3845,resp6246,0.13090909090909092
resp3846,resp1,0.09999999999999999
resp3846,resp1188,0.09999999999999999
resp3846,resp163,0.09999999999999999
resp3846,resp2577,0.09999999999999999
resp3846,resp3340,0.09999999999999999
resp3846,resp3665,0.09999999999999999
resp3846,resp3733,0.09999999999999999
resp3846,resp3756,1.0
resp3846,resp3808,0.09999999999999999
resp3846,resp4042,0.09999999999999999
resp3846,resp4295,0.09999999999999999
resp3846,resp4298,0.09999999999999999
resp3846,resp4512,0.09999999999999999
resp3846,resp5,0.09999999999999999
resp3846,resp5078,0.09999999999999999
resp3846,resp5100,0.09999999999999999
resp3846,resp5626,0.09999999999999999
resp3846,resp5758,0.09999999999999999
resp3846,resp6,0.09999999999999999
resp3846,resp871,0.09999999999999999
resp3847,resp36,0.04
resp3847,resp4908,0.12
resp3847,resp4952,0.48
resp3849,resp1302,0.45176470588235296
resp3849,resp1796,0.05647058823529412
resp3849,resp3126,0.05647058823529412
resp3849,resp4571,0.05647058823529412
resp3849,resp4633,0.05647058823529412
resp3849,resp5083,0.05647058823529412
resp3849,resp5237,0.16941176470588237
resp3849,resp558,0.6776470588235295
resp3851,resp2830,0.20769230769230768
resp3851,resp3734,0.3692307692307692
resp3851,resp3989,0.04615384615384615
resp3851,resp4326,0.3692307692307692
resp3851,resp595,0.04615384615384615
resp3855,resp42,0.24
resp3855,resp6004,0.24
resp3855,resp671,0.24
resp3858,resp5338,0.24
resp3862,resp2144,0.16363636363636364
resp3862,resp4290,0.24545454545454545
resp3862,resp4346,0.16363636363636364
resp3862,resp5422,0.05454545454545454
resp3862,resp5620,0.24545454545454545
resp3866,resp346,0.07200000000000001
resp3866,resp3725,0.21600000000000003
resp3866,resp3808,0.324
resp3866,resp4224,0.21600000000000003
resp3866,resp5260,0.07200000000000001
resp3866,resp777,0.07200000000000001
resp3869,resp4107,0.39999999999999997
resp3869,resp5153,0.04
resp3871,resp1050,0.065
resp3871,resp124,0.065
resp3871,resp2651,0.065
resp3871,resp2826,0.2925
resp3871,resp3058,0.6499999999999999
resp3871,resp3664,0.52
resp3871,resp4194,0.065
resp3871,resp4276,0.065
resp3871,resp4790,0.195
resp3871,resp5235,0.065
resp3871,resp5278,0.065
resp3871,resp5748,0.065
resp3871,resp5924,0.195
resp3874,resp1652,0.42000000000000004
resp3874,resp1866,0.28
resp3874,resp1984,0.35000000000000003
resp3874,resp3338,0.035
resp3874,resp4225,0.10500000000000001
resp3874,resp4988,0.035
resp3874,resp5822,0.35000000000000003
resp3876,resp132,0.2
resp3876,resp1688,0.2
resp3876,resp2310,0.2
resp3876,resp3068,0.2
resp3876,resp825,0.06666666666666667
resp3879,resp4571,0.04
resp3879,resp5884,0.39999999999999997
resp3881,resp3875,0.36
resp3881,resp4298,0.08
resp3881,resp716,0.08
resp3881,resp722,0.08
resp3882,resp1188,0.135
resp3882,resp170,0.54
resp3882,resp228,0.045
resp3882,resp3558,0.45
resp3882,resp4824,0.045
resp3882,resp5523,0.045
resp3883,resp1567,0.08307692307692308
resp3883,resp1693,0.37384615384615383
resp3883,resp1743,0.08307692307692308
resp3883,resp3505,0.24923076923076923
resp3883,resp3896,0.24923076923076923
resp3883,resp4571,0.08307692307692308
resp3883,resp611,0.08307692307692308
resp3883,resp6206,0.08307692307692308
resp3883,resp965,0.08307692307692308
resp3885,resp2741,0.135
resp3885,resp2989,0.45
resp3885,resp3575,0.45
resp3885,resp3989,0.045
resp3885,resp4232,0.135
resp3885,resp4774,0.135
resp3885,resp5244,0.36
resp3885,resp541,0.135
resp3885,resp595,0.045
resp3887,resp1071,0.24
resp3887,resp1376,0.08
resp3887,resp1650,0.08
resp3887,resp2161,0.08
resp3887,resp2501,0.08
resp3887,resp413,0.24
resp3887,resp4331,0.08
resp3887,resp5924,0.36
resp389,resp1302,0.4114285714285714
resp389,resp2158,0.05142857142857143
resp389,resp2357,0.4114285714285714
resp389,resp2606,0.23142857142857143
resp389,resp366,0.15428571428571428
resp389,resp3948,0.05142857142857143
resp389,resp4101,0.05142857142857143
resp389,resp5178,0.15428571428571428
resp389,resp558,0.23142857142857143
resp3890,resp1550,0.065
resp3890,resp1997,0.065
resp3890,resp2575,0.065
resp3890,resp3356,0.7799999999999999
resp3890,resp3494,0.52
resp3890,resp3656,0.195
resp3890,resp4202,0.065
resp3890,resp4759,0.2925
resp3890,resp505,0.065
resp3890,resp514,0.065
resp3890,resp5427,0.065
resp3890,resp5794,0.065
resp3890,resp5804,0.065
resp3892,resp1129,0.11076923076923076
resp3892,resp1311,0.03692307692307692
resp3892,resp5127,0.29538461538461536
resp3892,resp804,0.4430769230769231
resp3893,resp1606,0.06
resp3893,resp2066,0.18
resp3893,resp2824,0.06
resp3893,resp3356,0.06
resp3893,resp3458,0.72
resp3893,resp4308,0.06
resp3893,resp4643,0.18
resp3894,resp2139,0.3
resp3894,resp3891,0.09999999999999999
resp3894,resp406,0.09999999999999999
resp3894,resp4065,0.09999999999999999
resp3894,resp514,0.09999999999999999
resp3896,resp1462,0.09
resp3896,resp1743,0.27
resp3896,resp2389,0.27
resp3896,resp4225,0.09
resp3896,resp4306,0.09
resp3896,resp4765,0.09
resp3896,resp5884,0.09
resp3896,resp611,0.09
resp3896,resp965,0.27
resp3899,resp1885,0.06
resp3899,resp3297,0.06
resp3899,resp3949,0.48
resp390,resp1601,0.32
resp390,resp590,0.12
resp3901,resp1932,0.048
resp3901,resp1937,0.048
resp3901,resp4214,0.5760000000000001
resp3901,resp5385,0.21600000000000003
resp3901,resp5539,0.14400000000000002
resp3901,resp6234,0.14400000000000002
resp3902,resp1506,0.32
resp3902,resp2497,0.04
resp3902,resp4825,0.04
resp3902,resp5116,0.04
resp3902,resp5497,0.18
resp3902,resp5781,0.39999999999999997
resp3902,resp5941,0.48
resp3902,resp6131,0.18
resp3903,resp2143,0.18
resp3903,resp3920,0.12
resp3903,resp5437,0.48
resp3903,resp5488,0.04
resp3904,resp1273,0.36
resp3904,resp2066,0.2025
resp3904,resp268,0.045
resp3904,resp3841,0.135
resp3904,resp4570,0.045
resp3904,resp6128,0.45
resp3905,resp3052,0.04
resp3905,resp5955,0.18
resp3905,resp912,0.39999999999999997
resp3906,resp2659,0.3657142857142857
resp3906,resp2903,0.045714285714285714
resp3906,resp3221,0.045714285714285714
resp3906,resp4042,0.4571428571428571
resp3906,resp4196,0.045714285714285714
resp3906,resp4619,0.3657142857142857
resp3906,resp5869,0.13714285714285715
resp3906,resp837,0.20571428571428574
resp3908,resp173,0.11076923076923076
resp3908,resp2250,0.29538461538461536
resp3908,resp3399,0.4430769230769231
resp3908,resp4467,0.03692307692307692
resp3909,resp145,0.12
resp3909,resp2491,0.12
resp3909,resp4809,0.39999999999999997
resp391,resp1411,0.35000000000000003
resp391,resp1595,0.28
resp391,resp1772,0.35000000000000003
resp391,resp22,0.15750000000000003
resp391,resp3333,0.035
resp391,resp4426,0.10500000000000001
resp391,resp6032,0.28
resp3913,resp1545,0.05500000000000001
resp3913,resp2055,0.05500000000000001
resp3913,resp2249,0.05500000000000001
resp3913,resp2872,0.55
resp3913,resp3746,0.44000000000000006
resp3913,resp4141,0.05500000000000001
resp3913,resp4256,0.05500000000000001
resp3913,resp494,0.16500000000000004
resp3913,resp5147,0.16500000000000004
resp3913,resp587,0.44000000000000006
resp3913,resp5970,0.16500000000000004
resp3914,resp1318,0.07200000000000001
resp3914,resp2627,0.21600000000000003
resp3914,resp3839,0.21600000000000003
resp3916,resp11,0.16941176470588237
resp3916,resp1904,0.25411764705882356
resp3916,resp3822,0.05647058823529412
resp3916,resp3823,0.5647058823529413
resp3916,resp3860,0.16941176470588237
resp3916,resp4872,0.05647058823529412
resp3916,resp5503,0.05647058823529412
resp3916,resp6254,0.16941176470588237
resp392,resp190,0.06
resp392,resp3356,0.06
resp392,resp5427,0.48
resp3920,resp1022,0.07200000000000001
resp3920,resp1681,0.72
resp3920,resp2965,0.07200000000000001
resp3920,resp35,0.07200000000000001
resp3920,resp4275,0.07200000000000001
resp3920,resp4761,0.07200000000000001
resp3921,resp2116,0.32
resp3921,resp3989,0.18
resp3921,resp494,0.04
resp3921,resp944,0.32
resp3922,resp721,0.24
resp3924,resp3085,0.04285714285714286
resp3924,resp4812,0.19285714285714284
resp3924,resp538,0.04285714285714286
resp3924,resp5407,0.19285714285714284
resp3924,resp5856,0.5142857142857142
resp3929,resp2503,0.18
resp3929,resp515,0.06
resp3929,resp5887,0.06
resp3929,resp6071,0.18
resp3929,resp745,0.06
resp3929,resp82,0.6
resp3931,resp1259,0.42666666666666664
resp3931,resp4761,0.05333333333333333
resp3931,resp5491,0.05333333333333333
resp3931,resp6282,0.24
resp3934,resp2090,0.12
resp3934,resp2102,0.12
resp3934,resp3558,0.12
resp3934,resp5586,0.12
resp3935,resp2696,0.24
resp3935,resp3978,0.24
resp3935,resp460,0.24
resp3935,resp5707,0.24
resp3937,resp1967,0.06666666666666667
resp3937,resp35,0.5333333333333333
resp3937,resp4549,0.06666666666666667
resp3937,resp5386,0.06666666666666667
resp3937,resp6244,0.2
resp3940,resp1534,0.135
resp3940,resp2646,0.045
resp3940,resp3380,0.045
resp3940,resp3505,0.045
resp3940,resp3626,0.54
resp3940,resp366,0.045
resp3940,resp4347,0.045
resp3940,resp5913,0.54
resp3940,resp747,0.45
resp3941,resp2181,0.13090909090909092
resp3941,resp3173,0.43636363636363634
resp3941,resp5965,0.04363636363636364
resp3941,resp5977,0.19636363636363635
resp3942,resp1534,0.14400000000000002
resp3942,resp2787,0.32
resp3942,resp3948,0.256
resp3942,resp5184,0.14400000000000002
resp3944,resp1274,0.36
resp3944,resp3004,0.036000000000000004
resp3944,resp4008,0.28800000000000003
resp3947,resp2954,0.3
resp3947,resp4182,0.03
resp3947,resp4418,0.3
resp3947,resp4676,0.3
resp3948,resp1534,0.32
resp3948,resp2787,0.12
resp3949,resp132,0.10956521739130436
resp3949,resp1882,0.036521739130434785
resp3949,resp3956,0.2921739130434783
resp3949,resp4266,0.3652173913043479
resp3949,resp4571,0.10956521739130436
resp3949,resp5429,0.16434782608695653
resp3949,resp558,0.4382608695652174
resp395,resp1784,0.21176470588235294
resp395,resp3650,0.2541176470588235
resp395,resp4334,0.2541176470588235
resp3950,resp1423,0.03428571428571429
resp3950,resp1559,0.15428571428571428
resp3950,resp167,0.4114285714285714
resp3950,resp4754,0.2742857142857143
resp3953,resp226,0.06666666666666667
resp3953,resp3067,0.2
resp3953,resp3289,0.3
resp3953,resp3620,0.06666666666666667
resp3953,resp4216,0.2
resp3954,resp4678,0.27
resp3954,resp997,0.06
resp3958,resp2637,0.26666666666666666
resp3958,resp2833,0.26666666666666666
resp3958,resp308,0.26666666666666666
resp3958,resp5787,0.3333333333333333
resp3958,resp762,0.03333333333333333
resp3959,resp2163,0.27
resp3959,resp2284,0.06
resp3959,resp3052,0.06
resp3959,resp3989,0.48
resp3959,resp4001,0.06
resp3959,resp4326,0.06
resp3959,resp4530,0.27
resp3959,resp4774,0.6
resp3959,resp5130,0.18
resp3959,resp5200,0.06
resp3959,resp5201,0.06
resp3959,resp6148,0.06
resp396,resp2139,0.12
resp396,resp3894,0.12
resp396,resp407,0.12
resp3961,resp1882,0.14400000000000002
resp3961,resp2039,0.21600000000000003
resp3961,resp4571,0.14400000000000002
resp3961,resp4765,0.048
resp3961,resp5267,0.14400000000000002
resp3961,resp5617,0.48
resp3964,resp1204,0.18
resp3964,resp5199,0.48
resp3964,resp5481,0.06
resp3964,resp832,0.06
resp3965,resp1313,0.32
resp3965,resp2867,0.12
resp3966,resp3419,0.18
resp3967,resp1559,0.03428571428571429
resp3967,resp4442,0.4114285714285714
resp3968,resp1709,0.05454545454545454
resp3968,resp2556,0.05454545454545454
resp3968,resp2859,0.6545454545454545
resp3968,resp3582,0.16363636363636364
resp3968,resp4884,0.05454545454545454
resp3970,resp1447,0.54
resp3970,resp1481,0.045
resp3970,resp1913,0.045
resp3970,resp2659,0.045
resp3970,resp2903,0.54
resp3970,resp3221,0.045
resp3971,resp1950,0.08
resp3971,resp2258,0.08
resp3971,resp737,0.08
resp3971,resp784,0.36
resp3972,resp3012,0.24
resp3972,resp3253,0.08
resp3972,resp3311,0.24
resp3972,resp3989,0.36
resp3972,resp4001,0.08
resp3972,resp4021,0.08
resp3972,resp4774,0.24
resp3972,resp5200,0.08
resp3972,resp5366,0.08
resp3972,resp5729,0.08
resp3973,resp118,0.19285714285714284
resp3973,resp1466,0.04285714285714286
resp3973,resp235,0.04285714285714286
resp3973,resp3704,0.42857142857142855
resp3973,resp5835,0.34285714285714286
resp3974,resp1541,0.27
resp3974,resp3029,0.06
resp3974,resp4181,0.18
resp3974,resp5501,0.06
resp3974,resp5638,0.06
resp3974,resp6006,0.06
resp3974,resp6079,0.6
resp3976,resp1324,0.36
resp3976,resp35,0.135
resp3976,resp4549,0.24
resp3976,resp591,0.03
resp3976,resp6244,0.36
resp3977,resp1067,0.07
resp3977,resp1567,0.21000000000000002
resp3977,resp2759,0.07
resp3977,resp4814,0.31500000000000006
resp3977,resp558,0.07
resp3977,resp5944,0.31500000000000006
resp3977,resp611,0.07
resp3979,resp179,0.28800000000000003
resp3979,resp2440,0.096
resp3979,resp2486,0.096
resp3979,resp3194,0.096
resp398,resp1588,0.38181818181818183
resp398,resp2236,0.03818181818181818
resp398,resp2720,0.3054545454545454
resp398,resp3280,0.17181818181818181
resp398,resp3293,0.17181818181818181
resp398,resp4374,0.11454545454545453
resp398,resp4969,0.3054545454545454
resp3982,resp1156,0.12
resp3982,resp1289,0.12
resp3982,resp1463,0.39999999999999997
resp3982,resp2618,0.04
resp3982,resp2891,0.39999999999999997
resp3982,resp689,0.18
resp3983,resp2339,0.30375
resp3983,resp2497,0.0675
resp3983,resp4256,0.0675
resp3983,resp4825,0.0675
resp3983,resp494,0.0675
resp3983,resp572,0.2025
resp3983,resp5781,0.0675
resp3983,resp6038,0.2025
resp3983,resp944,0.54
resp3985,resp2050,0.16363636363636364
resp3985,resp3512,0.05454545454545454
resp3985,resp3562,0.05454545454545454
resp3985,resp5311,0.6545454545454545
resp3985,resp805,0.05454545454545454
resp3988,resp0,0.12
resp3988,resp1346,0.12
resp3988,resp2309,0.12
resp3988,resp2518,0.12
resp3988,resp3284,0.12
resp399,resp1450,0.2025
resp399,resp3173,0.045
resp399,resp346,0.54
resp399,resp3798,0.2025
resp399,resp3834,0.045
resp399,resp3941,0.135
resp399,resp5965,0.36
resp399,resp5977,0.045
resp399,resp698,0.2025
resp3991,resp2116,0.12
resp3991,resp3921,0.12
resp3992,resp1118,0.14400000000000002
resp3992,resp4871,0.48
resp3992,resp4982,0.048
resp3992,resp5952,0.14400000000000002
resp3993,resp1476,0.4382608695652174
resp3993,resp2751,0.16434782608695653
resp3993,resp2773,0.036521739130434785
resp3993,resp3073,0.2921739130434783
resp3993,resp3171,0.4382608695652174
resp3993,resp5225,0.036521739130434785
resp3993,resp6029,0.10956521739130436
resp3995,resp213,0.05333333333333333
resp3995,resp3035,0.15999999999999998
resp3995,resp4858,0.05333333333333333
resp3995,resp5424,0.5333333333333333
resp3997,resp3520,0.12
resp3997,resp3716,0.12
resp3997,resp5261,0.12
resp40,resp1606,0.06352941176470588
resp40,resp1607,0.19058823529411761
resp40,resp1829,0.06352941176470588
resp40,resp1830,0.2858823529411765
resp40,resp2182,0.06352941176470588
resp40,resp2954,0.2858823529411765
resp40,resp4182,0.19058823529411761
resp40,resp4436,0.19058823529411761
resp40,resp4503,0.19058823529411761
resp400,resp2562,0.18
resp400,resp4086,0.18
resp4001,resp1396,0.06
resp4001,resp2846,0.18
resp4001,resp3989,0.72
resp4001,resp4166,0.06
resp4001,resp4390,0.06
resp4001,resp4774,0.18
resp4001,resp595,0.06
resp4005,resp1141,0.13846153846153844
resp4005,resp4590,0.3692307692307692
resp4005,resp5270,0.04615384615384615
resp4005,resp647,0.13846153846153844
resp4005,resp763,0.3692307692307692
resp4008,resp1274,0.4571428571428571
resp4008,resp1452,0.045714285714285714
resp4008,resp3004,0.4571428571428571
resp4008,resp3944,0.20571428571428574
resp4008,resp4218,0.045714285714285714
resp4008,resp4571,0.045714285714285714
resp4008,resp5148,0.045714285714285714
resp4008,resp947,0.3657142857142857
resp4009,resp1358,0.32
resp4009,resp289,0.12
resp401,resp2492,0.24
resp401,resp4447,0.24
resp401,resp4466,0.24
resp401,resp5731,0.24
resp4012,resp1166,0.3692307692307692
resp4012,resp1692,0.04615384615384615
resp4012,resp3390,0.46153846153846145
resp4012,resp344,0.13846153846153844
resp4012,resp4643,0.04615384615384615
resp4013,resp1376,0.05142857142857143
resp4013,resp1476,0.6171428571428571
resp4013,resp2161,0.05142857142857143
resp4013,resp2804,0.05142857142857143
resp4013,resp413,0.05142857142857143
resp4013,resp4325,0.4114285714285714
resp4020,resp1221,0.18
resp4020,resp169,0.04
resp4020,resp2532,0.04
resp4020,resp3537,0.12
resp4020,resp4202,0.48
resp4020,resp4923,0.04
resp4020,resp6074,0.39999999999999997
resp4020,resp703,0.39999999999999997
resp4021,resp3012,0.5
resp4021,resp3253,0.049999999999999996
resp4021,resp3972,0.15
resp4021,resp5366,0.049999999999999996
resp4021,resp6274,0.22499999999999998
resp4023,resp5486,0.07999999999999999
resp4023,resp5537,0.26666666666666666
resp4023,resp5713,0.26666666666666666
resp4023,resp6047,0.32
resp4024,resp1772,0.08
resp4024,resp1819,0.08
resp4024,resp3333,0.64
resp4024,resp4071,0.08
resp4024,resp4426,0.08
resp4024,resp4436,0.08
resp4024,resp4830,0.24
resp4024,resp5072,0.24
resp4024,resp868,0.08
resp4024,resp93,0.08
resp4026,resp2240,0.27
resp4026,resp2797,0.18
resp4026,resp3048,0.18
resp4026,resp3851,0.06
resp4026,resp4079,0.18
resp4026,resp4326,0.18
resp4026,resp4774,0.06
resp4026,resp541,0.06
resp4026,resp5811,0.48
resp4034,resp1221,0.3
resp4034,resp169,0.09999999999999999
resp4034,resp3330,0.09999999999999999
resp4034,resp3537,0.09999999999999999
resp4034,resp3549,0.09999999999999999
resp4034,resp3739,0.09999999999999999
resp4034,resp4214,0.09999999999999999
resp4034,resp6234,0.09999999999999999
resp4034,resp703,0.3
resp4034,resp808,0.09999999999999999
resp4038,resp1544,0.03272727272727273
