uid,function,hierarchy,region,operation,clocent,bc_1,in_degree,out_degree,sum_degree,corporate,social,comm_qual,_n,sum_degree_sqrt,bxcx_sum_degree,bxcx_social,bxcx_corp,bxcx_commqual,bxcx_bc,bc_2,bxcx_bc2,const,_E,_MM,_TL,_TM,business_mng,corp_gov,implementation,service,log_comm_qual,management,mng_degree
resp1723,logistics,MM,east,business_mng,0.9147894317554456,0.2520226197309223,10.0,29.0,39.0,90.0,52.0,4.809523809523808,23.0,1521.0,6.665275637223889,1.32255651788788,1.7145900961491332,704.5373757461812,2.412237449273368,319433.0,1.926867614661775,3,0,1,0,0,1,0,0,0,1.5705980791178362,1,39.0
resp1736,mng,E,country-wide,service,0.7064651910367552,0.0002398464667025648,3.0,10.0,13.0,18.0,32.0,5.0,6.0,169.0,3.859873340080033,0.6132377959669686,-0.09089510070799384,863.2179224407075,-0.5862883905368826,304.0,0.4044096174022718,3,1,0,0,0,0,0,0,1,1.6094379124341003,0,0.0
resp1759,logistics,E,country-wide,implementation,0.8143934731531116,0.016748226299875147,6.0,8.0,14.0,12.0,18.0,4.2,5.0,196.0,4.021464477179559,-0.14778772301604526,-0.4742087722457392,346.79104968437616,-0.3676672464629738,21228.0,1.3333006159160885,3,1,0,0,0,0,0,1,0,1.4350845252893227,0,0.0
resp1772,logistics,TL,country-wide,business_mng,0.9172464790792808,0.22999737667927045,9.0,17.0,26.0,29.0,28.0,4.5,16.0,676.0,5.521067611615491,0.429004721499028,0.3970577340106111,497.5131193294509,2.175204432576027,291516.5,1.9068460581646418,3,0,0,1,0,1,0,0,0,1.5040773967762742,1,0.0
resp1776,mng,E,country-wide,corp_gov,0.7940375812645722,0.030959918420642583,6.0,10.0,16.0,8.0,12.0,4.333333333333333,3.0,256.0,4.321839547389929,-0.633006371520259,-0.8275118242992068,408.38525237872636,-0.1822857318041492,39241.0,1.4678084671701763,3,1,0,0,0,0,1,0,0,1.466337068793427,0,0.0
resp1785,business,E,country-wide,business_mng,0.6711477164930327,0.04161967372201874,4.0,23.0,27.0,38.0,44.0,4.636363636363637,11.0,729.0,5.621800290563166,1.0714367782019156,0.6911345929422454,581.5896379926229,-0.044906257215761636,52752.0,1.5325848073089288,3,1,0,0,0,1,0,0,0,1.5339303599259553,0,0.0
resp1786,network,E,central,business_mng,0.7246413433369803,0.08281251540954376,5.0,8.0,13.0,18.0,16.0,4.5,4.0,169.0,3.859873340080033,-0.2930880451260397,-0.09089510070799384,497.5131193294509,0.4730761431620035,104963.0,1.6832099210655311,3,1,0,0,0,1,0,0,0,1.5040773967762742,0,0.0
resp1796,network,MM,east,implementation,0.8458698502309631,0.012285030700742224,6.0,12.0,18.0,27.0,20.0,4.5,4.0,324.0,4.596949270222708,-0.014798605904865706,0.3214259069560076,497.5131193294509,-0.4264212919023829,15571.0,1.2654546839088046,3,0,1,0,0,0,0,1,0,1.5040773967762742,1,18.0
resp1804,it,TL,west,service,0.7726297052991059,0.0010603738527902864,2.0,5.0,7.0,4.0,1.0,4.0,4.0,49.0,2.6414681220093783,-2.63658795106817,-1.3573321833690977,268.66371846960567,-0.5753372676217005,1344.0,0.7292704201679846,3,0,0,1,0,0,0,0,1,1.3862943611198906,1,0.0
resp1814,control,TL,east,business_mng,0.866116021749225,0.009310618926174229,10.0,8.0,18.0,11.0,13.0,4.8,5.0,324.0,4.596949270222708,-0.5405678834908161,-0.5526003703791776,697.271409186861,-0.465721005674886,11801.0,1.2047652933732325,3,0,0,1,0,1,0,0,0,1.5686159179138452,1,0.0
resp1817,network,TL,central,implementation,0.0,0.0,0.0,5.0,5.0,4.0,10.0,4.666666666666667,3.0,25.0,2.0681122920294968,-0.8373766913842725,-1.3573321833690977,601.7478116965717,-0.5894913775946455,0.0,-0.8479547481484687,3,0,0,1,0,0,0,1,0,1.540445040947149,1,0.0
resp1828,business,E,country-wide,implementation,0.721491280635036,4.260430658532401e-05,3.0,5.0,8.0,10.0,10.0,4.0,4.0,64.0,2.885518394057064,-0.8373766913842725,-0.6368691424426782,268.66371846960567,-0.5889224214445644,54.0,0.02938225135859156,3,1,0,0,0,0,0,1,0,1.3862943611198906,0,0.0
resp1841,business,MM,country-wide,implementation,0.7163132244199367,0.08305788465672961,5.0,28.0,33.0,43.0,42.0,4.857142857142857,15.0,1089.0,6.176964485742812,1.0028335879494714,0.8298494770994179,741.7915028739436,0.4761022508874802,105274.0,1.6838576562305958,3,0,1,0,0,0,0,1,0,1.580450375560848,1,33.0
resp1879,network,MM,east,implementation,0.0,0.0,0.0,6.0,6.0,16.0,9.0,4.333333333333333,3.0,36.0,2.3716096837996274,-0.9515360833172548,-0.2052663882677371,408.38525237872636,-0.5894913775946455,0.0,-0.8479547481484687,3,0,1,0,0,0,0,1,0,1.466337068793427,1,6.0
resp1882,network,E,east,business_mng,0.8579562350898059,0.19699836880733584,6.0,31.0,37.0,57.0,45.0,4.4,5.0,1369.0,6.5087489828381,1.1047838080943841,1.1560937519660703,442.3376947122704,1.8120088963934617,249691.0,1.8729395178066504,3,1,0,0,0,1,0,0,0,1.4816045409242156,0,0.0
resp1904,network,E,central,business_mng,0.7530371107876622,0.024410689736109718,7.0,10.0,17.0,5.0,14.0,4.75,4.0,289.0,4.462229901248142,-0.4535119150008351,-1.19742950185331,660.1120601008688,-0.267396166259675,30940.0,1.4157756955086014,3,1,0,0,0,1,0,0,0,1.55814461804655,0,0.0
resp1908,it,TL,country-wide,service,0.0,0.0,0.0,22.0,22.0,37.0,31.0,4.0,18.0,484.0,5.088611499610178,0.5690142712248211,0.6615564218583413,268.66371846960567,-0.5894913775946455,0.0,-0.8479547481484687,3,0,0,1,0,0,0,0,1,1.3862943611198906,1,0.0
resp1911,network,TL,central,implementation,0.0,0.0,0.0,10.0,10.0,26.0,25.0,4.666666666666667,3.0,100.0,3.315782831178036,0.27626859279953503,0.2818390689600669,601.7478116965717,-0.5894913775946455,0.0,-0.8479547481484687,3,0,0,1,0,0,0,1,0,1.540445040947149,1,0.0
resp1944,network,MM,east,implementation,0.8894737548226073,0.4836117406423389,10.0,16.0,26.0,34.0,39.0,4.7,12.0,676.0,5.521067611615491,0.8947312420023883,0.5685878646685171,624.5704086362374,4.6788776672474715,612967.0,2.069559779163736,3,0,1,0,0,0,0,1,0,1.547562508716013,1,26.0
resp1960,logistics,TL,west,implementation,0.8049158766327441,0.015387255395066187,5.0,7.0,12.0,12.0,16.0,4.0,4.0,144.0,3.68932492804488,-0.2930880451260397,-0.4742087722457392,268.66371846960567,-0.38555600786964456,19503.0,1.3147463462532143,3,0,0,1,0,0,0,1,0,1.3862943611198906,1,0.0
resp1996,business,E,country-wide,business_mng,0.7787966470745834,0.016651972125737942,7.0,7.0,14.0,14.0,18.0,4.0,3.0,196.0,4.021464477179559,-0.14778772301604526,-0.3319487265926289,268.66371846960567,-0.3689317455193177,21106.0,1.332038816641459,3,1,0,0,0,1,0,0,0,1.3862943611198906,0,0.0
resp2003,mng,TM,country-wide,corp_gov,0.6977742136738392,0.02007215118217089,5.0,7.0,12.0,28.0,27.0,4.25,8.0,144.0,3.68932492804488,0.379629449201121,0.3598066306609053,368.93945355779505,-0.3240779522877543,25441.0,1.3729347272975023,3,0,0,0,1,0,1,0,0,1.4469189829363254,1,12.0
resp2010,network,TL,central,implementation,0.6906012734928307,0.01412885041351819,8.0,4.0,12.0,11.0,13.0,4.666666666666667,3.0,144.0,3.68932492804488,-0.5405678834908161,-0.5526003703791776,601.7478116965717,-0.4021176610946167,17908.0,1.2960678367714864,3,0,0,1,0,0,0,1,0,1.540445040947149,1,0.0
resp2017,security,TL,country-wide,corp_gov,0.0,0.0,0.0,5.0,5.0,13.0,12.0,4.8,5.0,25.0,2.0681122920294968,-0.633006371520259,-0.4008765775855505,697.271409186861,-0.5894913775946455,0.0,-0.8479547481484687,3,0,0,1,0,0,1,0,0,1.5686159179138452,1,0.0
resp2039,network,TL,east,business_mng,0.8357778936228946,0.04002990191147378,6.0,20.0,26.0,37.0,48.0,4.5,30.0,676.0,5.521067611615491,1.2013009091835591,0.6615564218583413,497.5131193294509,-0.06530519978487705,50737.0,1.5240583487730133,3,0,0,1,0,1,0,0,0,1.5040773967762742,1,0.0
resp2048,it,E,country-wide,service,0.8198105440172959,0.04126700473972912,7.0,10.0,17.0,29.0,29.0,4.5,6.0,289.0,4.462229901248142,0.4769717970673881,0.3970577340106111,497.5131193294509,-0.04942882567512587,52305.0,1.530721786897212,3,1,0,0,0,0,0,0,1,1.5040773967762742,0,0.0
resp2049,business,TM,country-wide,business_mng,0.0,0.0,0.0,9.0,9.0,30.0,24.0,4.75,8.0,81.0,3.109040947554204,0.22206355058495866,0.43324850398304027,660.1120601008688,-0.5894913775946455,0.0,-0.8479547481484687,3,0,0,0,1,1,0,0,0,1.55814461804655,1,9.0
resp2055,mng,TM,country-wide,corp_gov,0.7619630840712979,0.13842533693892006,4.0,27.0,31.0,30.0,17.0,4.125,8.0,961.0,6.0004065743084425,-0.21874405163849006,0.43324850398304027,315.59424170149845,1.1419626155838738,175451.0,1.7956862754490304,3,0,0,0,1,0,1,0,0,1.4170660197866443,1,31.0
resp2056,network,MM,east,implementation,0.8577317684907033,0.019176145796144985,12.0,11.0,23.0,31.0,24.0,4.75,4.0,529.0,5.201579642128343,0.22206355058495866,0.4684419074554052,660.1120601008688,-0.33581391309126235,24305.333333333358,1.3629372778076052,3,0,1,0,0,0,0,1,0,1.55814461804655,1,23.0
resp2066,business,TL,country-wide,business_mng,0.8110490241762323,0.012601407125570278,7.0,7.0,14.0,13.0,13.0,3.75,8.0,196.0,4.021464477179559,-0.5405678834908161,-0.4008765775855505,191.66173282810558,-0.4222480344648063,15972.0,1.2710211257243431,3,0,0,1,0,1,0,0,0,1.3217558399823195,1,0.0
resp2072,it,TL,country-wide,service,0.8109687739388429,0.07570982522372192,6.0,24.0,30.0,34.0,37.0,4.12,25.0,900.0,5.909121483456758,0.8188198192479919,0.5685878646685171,313.5980313278032,0.3851842213341626,95960.5,1.66357814726499,3,0,0,1,0,0,0,0,1,1.415853163361435,1,0.0
resp2116,control,E,west,business_mng,0.0,0.0,0.0,11.0,11.0,26.0,26.0,5.0,4.0,121.0,3.5085091882226056,0.3287520587876947,0.2818390689600669,863.2179224407075,-0.5894913775946455,0.0,-0.8479547481484687,3,1,0,0,0,1,0,0,0,1.6094379124341003,0,0.0
resp2121,logistics,E,country-wide,implementation,0.7762151637288488,0.0041168383659670495,6.0,8.0,14.0,13.0,15.0,5.0,6.0,196.0,4.021464477179559,-0.3711957709419541,-0.4008765775855505,863.2179224407075,-0.534622861317276,5218.0,1.026124100464895,3,1,0,0,0,0,0,1,0,1.6094379124341003,0,0.0
resp2128,mng,TL,country-wide,corp_gov,0.709676674501075,0.008273125163957545,6.0,17.0,23.0,27.0,20.0,4.384615384615385,13.0,529.0,5.201579642128343,-0.014798605904865706,0.3214259069560076,434.3071248407053,-0.4794563529733274,10486.0,1.1789021882671489,3,0,0,1,0,0,1,0,0,1.4781019103730135,1,0.0
resp2143,network,E,central,business_mng,0.7951931613285064,0.13936026477787575,5.0,19.0,24.0,50.0,48.0,4.846153846153847,13.0,576.0,5.3111580269651775,1.2013009091835591,1.0026997303830458,733.0562544620677,1.1529260550483058,176636.0,1.7971599685887099,3,1,0,0,0,1,0,0,0,1.578185368929996,0,0.0
resp2144,logistics,E,country-wide,implementation,0.8307965133097299,0.007356343603732611,16.0,5.0,21.0,6.0,4.0,4.5,4.0,441.0,4.971987201674973,-1.7310662348668957,-1.059154447699062,497.5131193294509,-0.491605260303082,9324.0,1.1531912556860162,3,1,0,0,0,0,0,1,0,1.5040773967762742,0,0.0
resp2146,logistics,E,country-wide,business_mng,0.0,0.0,0.0,2.0,2.0,3.0,2.0,4.333333333333333,3.0,4.0,0.7703672095969812,-2.252324283479831,-1.5477982271506985,408.38525237872636,-0.5894913775946455,0.0,-0.8479547481484687,3,1,0,0,0,1,0,0,0,1.466337068793427,0,0.0
resp2150,logistics,E,country-wide,service,0.0,0.0,0.0,9.0,9.0,18.0,20.0,4.0,4.0,81.0,3.109040947554204,-0.014798605904865706,-0.09089510070799384,268.66371846960567,-0.5894913775946455,0.0,-0.8479547481484687,3,1,0,0,0,0,0,0,1,1.3862943611198906,0,0.0
resp2152,network,E,east,business_mng,0.8491122417832597,0.04209778871814293,9.0,7.0,16.0,2.0,17.0,4.5,4.0,256.0,4.321839547389929,-0.21874405163849006,-1.7851012271185929,497.5131193294509,-0.03877740545836302,53358.0,1.5350854524605686,3,1,0,0,0,1,0,0,0,1.5040773967762742,0,0.0
resp2159,network,MM,central,implementation,0.7390307781436583,0.005931466239045664,5.0,3.0,8.0,13.0,13.0,4.666666666666667,3.0,64.0,2.885518394057064,-0.5405678834908161,-0.4008765775855505,601.7478116965717,-0.5105091106437821,7518.0,1.1060624956425766,3,0,1,0,0,0,0,1,0,1.540445040947149,1,8.0
resp2161,network,E,central,business_mng,0.817561687163383,0.08441964453017904,8.0,18.0,26.0,21.0,15.0,5.0,5.0,676.0,5.521067611615491,-0.3711957709419541,0.06248052284299544,863.2179224407075,0.492883549240746,107000.0,1.6874179832389482,3,1,0,0,0,1,0,0,0,1.6094379124341003,0,0.0
resp2163,network,E,west,business_mng,0.8237242124435091,0.012690560581943271,8.0,16.0,24.0,32.0,22.0,4.888888888888889,9.0,576.0,5.3111580269651775,0.10795782399379504,0.5026953449257423,767.5005240598243,-0.4210721461377894,16085.0,1.2725644988210785,3,1,0,0,0,1,0,0,0,1.586965056582042,0,0.0
resp2176,it,E,country-wide,service,0.8338222609301505,0.2194405817854755,13.0,8.0,21.0,9.0,10.0,3.75,4.0,441.0,4.971987201674973,-0.8373766913842725,-0.7280553102874491,191.66173282810558,2.0600847258726245,278136.0,1.8965592319119144,3,1,0,0,0,0,0,0,1,1.3217558399823195,0,0.0
resp2180,business,E,country-wide,implementation,0.0,0.0,0.0,4.0,4.0,15.0,14.0,5.0,3.0,16.0,1.7185288433821908,-0.4535119150008351,-0.26689201882721525,863.2179224407075,-0.5894913775946455,0.0,-0.8479547481484687,3,1,0,0,0,0,0,1,0,1.6094379124341003,0,0.0
resp2221,logistics,MM,west,implementation,0.7835617508425351,0.011337479363539,5.0,10.0,15.0,22.0,31.0,4.0,8.0,225.0,4.175161332940732,0.5690142712248211,0.10958369162636596,268.66371846960567,-0.4389284055394947,14370.0,1.2478826435665005,3,0,1,0,0,0,0,1,0,1.3862943611198906,1,15.0
resp2228,network,TL,west,implementation,0.0,0.0,0.0,5.0,5.0,13.0,8.0,4.666666666666667,3.0,25.0,2.0681122920294968,-1.0757099442298754,-0.4008765775855505,601.7478116965717,-0.5894913775946455,0.0,-0.8479547481484687,3,0,0,1,0,0,0,1,0,1.540445040947149,1,0.0
resp2235,network,E,central,business_mng,0.7374201191068348,0.010228189455039637,5.0,8.0,13.0,22.0,17.0,5.0,3.0,169.0,3.859873340080033,-0.21874405163849006,0.10958369162636596,863.2179224407075,-0.4535854412734856,12964.0,1.2253415569794752,3,1,0,0,0,1,0,0,0,1.6094379124341003,0,0.0
resp2236,business,TL,country-wide,business_mng,0.7668824246842494,0.057410881061005024,8.0,23.0,31.0,43.0,62.0,4.777777777777779,10.0,961.0,6.0004065743084425,1.5951055388904551,0.8298494770994179,680.5528965377947,0.15604303356882546,72767.0,1.6030058008402892,3,0,0,1,0,1,0,0,0,1.5639755383573433,1,0.0
resp2249,leadership,TM,country-wide,corp_gov,0.0,0.0,0.0,45.0,45.0,95.0,36.0,4.484848484848484,33.0,2025.0,7.103449657049447,0.7795993838576397,1.7831792317812214,488.8134126051774,-0.5894913775946455,0.0,-0.8479547481484687,3,0,0,0,1,0,1,0,0,1.5007047122976347,1,45.0
resp2250,network,MM,east,implementation,0.0,0.0,0.0,8.0,8.0,12.0,16.0,3.6666666666666665,7.0,64.0,2.885518394057064,-0.2930880451260397,-0.4742087722457392,170.39294214528323,-0.5894913775946455,0.0,-0.8479547481484687,3,0,1,0,0,0,0,1,0,1.2992829841302609,1,8.0
resp2264,security,TL,country-wide,corp_gov,0.8614279167389685,0.0018359300263712766,6.0,4.0,10.0,12.0,11.0,4.0,3.0,100.0,3.315782831178036,-0.7316154103339412,-0.4742087722457392,268.66371846960567,-0.5649944453889263,2327.0,0.8493804187879757,3,0,0,1,0,0,1,0,0,1.3862943611198906,1,0.0
resp2283,control,TM,country-wide,corp_gov,0.0,0.0,0.0,5.0,5.0,15.0,15.0,5.0,3.0,25.0,2.0681122920294968,-0.3711957709419541,-0.26689201882721525,863.2179224407075,-0.5894913775946455,0.0,-0.8479547481484687,3,0,0,0,1,0,1,0,0,1.6094379124341003,1,5.0
resp2285,it,E,country-wide,service,0.847575585709712,0.1446439877630964,12.0,5.0,17.0,6.0,11.0,4.666666666666667,3.0,289.0,4.462229901248142,-0.7316154103339412,-1.059154447699062,601.7478116965717,1.2147171562569696,183333.0,1.8053070888311817,3,1,0,0,0,0,0,0,1,1.540445040947149,0,0.0
resp2290,leadership,E,country-wide,corp_gov,0.7682842063941615,0.018891065127388848,7.0,15.0,22.0,12.0,20.0,4.6,6.0,484.0,5.088611499610178,-0.014798605904865706,-0.4742087722457392,558.1241406987182,-0.3395499330304604,23944.0,1.3596582210049888,3,1,0,0,0,0,1,0,0,1.5260563034950492,0,0.0
resp2292,logistics,E,country-wide,implementation,0.7034637296208838,0.011048716841127359,6.0,3.0,9.0,7.0,6.0,3.333333333333333,3.0,81.0,3.109040947554204,-1.3635259459925535,-0.9370462286978276,103.4458280380994,-0.44274243029060995,14004.0,1.2422346503938153,3,1,0,0,0,0,0,1,0,1.203972804325936,0,0.0
resp2295,mng,E,country-wide,service,0.0,0.0,0.0,4.0,4.0,0.0,4.0,5.0,4.0,16.0,1.7185288433821908,-1.7310662348668957,-2.611690424426495,863.2179224407075,-0.5894913775946455,0.0,-0.8479547481484687,3,1,0,0,0,0,0,0,1,1.6094379124341003,0,0.0
resp2300,hr,MM,west,service,0.8522466376014263,0.22358503405385896,11.0,29.0,40.0,35.0,46.0,4.214285714285714,29.0,1600.0,6.741437227964452,1.1375281520461684,0.6003192715139721,353.0063829723837,2.1053973105637547,283389.0,1.900655532899309,3,0,1,0,0,0,0,0,1,1.4384801142904609,1,40.0
resp2302,business,TL,country-wide,business_mng,0.8007088622326022,0.059204206780790976,10.0,10.0,20.0,16.0,16.0,4.75,4.0,400.0,4.851405482411641,-0.2930880451260397,-0.2052663882677371,660.1120601008688,0.17867366643678598,75040.0,1.6097398297706556,3,0,0,1,0,1,0,0,0,1.55814461804655,1,0.0
resp2303,business,MM,country-wide,implementation,0.77517978126721,0.011208877475142558,4.0,5.0,9.0,16.0,9.0,4.8,5.0,81.0,3.109040947554204,-0.9515360833172548,-0.2052663882677371,697.271409186861,-0.4406267208305367,14207.0,1.2453852774716632,3,0,1,0,0,0,0,1,0,1.5686159179138452,1,9.0
resp2322,mng,TL,country-wide,service,0.8734540324839255,0.16240367186005278,7.0,6.0,13.0,16.0,23.0,4.75,4.0,169.0,3.859873340080033,0.16600808423871866,-0.2052663882677371,660.1120601008688,1.4203388668501304,205843.0,1.8306614847083038,3,0,0,1,0,0,0,0,1,1.55814461804655,1,0.0
resp2328,business,E,country-wide,business_mng,0.8085686295874233,0.05872766972194773,9.0,7.0,16.0,11.0,18.0,3.8333333333333335,6.0,256.0,4.321839547389929,-0.14778772301604526,-0.5526003703791776,215.02581449162258,0.17266387465547173,74436.0,1.6079705053709104,3,1,0,0,0,1,0,0,0,1.3437347467010947,0,0.0
resp2330,business,E,country-wide,implementation,0.7905501346264284,0.007454175715150763,10.0,7.0,17.0,25.0,25.0,4.0,6.0,289.0,4.462229901248142,0.27626859279953503,0.24096136636495544,268.66371846960567,-0.4903082592417725,9448.0,1.1560833534242871,3,1,0,0,0,0,0,1,0,1.3862943611198906,0,0.0
resp2332,logistics,E,country-wide,implementation,0.0,0.0,0.0,2.0,2.0,6.0,8.0,5.0,3.0,4.0,0.7703672095969812,-1.0757099442298754,-1.059154447699062,863.2179224407075,-0.5894913775946455,0.0,-0.8479547481484687,3,1,0,0,0,0,0,1,0,1.6094379124341003,0,0.0
resp2333,logistics,TM,country-wide,business_mng,0.8631970420024135,0.23804643474933485,6.0,9.0,15.0,24.0,12.0,5.0,4.0,225.0,4.175161332940732,-0.633006371520259,0.19869854318826927,863.2179224407075,2.2623159641583266,301718.5,1.9143768675364072,3,0,0,0,1,1,0,0,0,1.6094379124341003,1,15.0
resp2339,control,MM,country-wide,corp_gov,0.0,0.0,0.0,26.0,26.0,61.0,45.0,4.666666666666667,42.0,676.0,5.521067611615491,1.1047838080943841,1.236678638650499,601.7478116965717,-0.5894913775946455,0.0,-0.8479547481484687,3,0,1,0,0,0,1,0,0,1.540445040947149,1,26.0
resp2343,business,TL,country-wide,implementation,0.7427664066167852,0.04646946395498146,6.0,14.0,20.0,47.0,35.0,4.2222222222222205,10.0,400.0,4.851405482411641,0.7394794162419172,0.9313074947259468,356.4980562110585,0.017131517104272263,58899.0,1.5567156899357562,3,0,0,1,0,0,0,1,0,1.440361582390166,1,0.0
resp2373,hr,TL,central,service,0.7836366683060442,0.01773838194366369,3.0,26.0,29.0,62.0,56.0,4.818181818181818,22.0,841.0,5.815679529891553,1.4363634977926318,1.2561195347955858,711.1958067546424,-0.3546674708558579,22483.0,1.3458751915213822,3,0,0,1,0,0,0,0,1,1.5723966407537513,1,0.0
resp2378,mng,TL,country-wide,corp_gov,0.7310726887711102,0.02481858652323217,7.0,18.0,25.0,41.0,28.0,4.375,9.0,625.0,5.417583487417034,0.429004721499028,0.7760886822538285,429.3481624965257,-0.2620795225000472,31457.0,1.4194036682443265,3,0,0,1,0,0,1,0,0,1.4759065198095778,1,0.0
resp2381,business,E,country-wide,service,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,0.0,-2.63658795106817,-1.7851012271185929,268.66371846960567,-0.5894913775946455,0.0,-0.8479547481484687,3,1,0,0,0,0,0,0,1,1.3862943611198906,0,0.0
resp2435,network,E,central,business_mng,0.8619714901207252,0.02796459897710216,9.0,3.0,12.0,1.0,4.0,3.6666666666666665,3.0,144.0,3.68932492804488,-1.7310662348668957,-2.1044134033594597,170.39294214528323,-0.2211441025618568,35444.5,1.4455317697186807,3,1,0,0,0,1,0,0,0,1.2992829841302609,0,0.0
resp2441,network,E,central,business_mng,0.0,0.0,0.0,4.0,4.0,6.0,8.0,4.666666666666667,3.0,16.0,1.7185288433821908,-1.0757099442298754,-1.059154447699062,601.7478116965717,-0.5894913775946455,0.0,-0.8479547481484687,3,1,0,0,0,1,0,0,0,1.540445040947149,0,0.0
resp2461,hr,TM,country-wide,service,0.8695157981978479,0.3320145722507895,6.0,67.0,73.0,176.0,101.0,4.655172413793104,58.0,5329.0,8.73198373907777,2.396221234765718,2.6036618955626625,594.0361845017957,3.239356340543155,420821.0,1.9872185033057512,3,0,0,0,1,0,0,0,1,1.5379789484519555,1,73.0
resp2475,hr,TL,country-wide,corp_gov,0.8821025575862794,0.21776086754991708,13.0,20.0,33.0,91.0,76.0,5.0,13.0,1089.0,6.176964485742812,1.9212053311497244,1.7285646587954389,863.2179224407075,2.041675932386505,276007.0,1.894876954325624,3,0,0,1,0,0,1,0,0,1.6094379124341003,1,0.0
resp2477,business,E,country-wide,business_mng,0.0,0.0,0.0,6.0,6.0,0.0,3.0,4.333333333333333,3.0,36.0,2.3716096837996274,-1.9640526451089773,-2.611690424426495,408.38525237872636,-0.5894913775946455,0.0,-0.8479547481484687,3,1,0,0,0,1,0,0,0,1.466337068793427,0,0.0
resp2480,logistics,TL,east,implementation,0.9152491249372324,0.2429905067348336,6.0,19.0,25.0,26.0,31.0,4.583333333333333,12.0,625.0,5.417583487417034,0.5690142712248211,0.2818390689600669,547.6281140480777,2.31554330024812,307985.0,1.9188773729979989,3,0,0,1,0,0,0,1,0,1.5224265354444706,1,0.0
resp2491,logistics,E,country-wide,business_mng,0.0,0.0,0.0,6.0,6.0,9.0,7.0,3.8,5.0,36.0,2.3716096837996274,-1.212051756019325,-0.7280553102874491,205.4190564514794,-0.5894913775946455,0.0,-0.8479547481484687,3,1,0,0,0,1,0,0,0,1.33500106673234,0,0.0
resp2503,logistics,MM,east,implementation,0.8772872265253321,0.04289464704501658,6.0,9.0,15.0,33.0,31.0,4.5,4.0,225.0,4.175161332940732,0.5690142712248211,0.5360612944733453,497.5131193294509,-0.028569038888235813,54368.0,1.5391907708541708,3,0,1,0,0,0,0,1,0,1.5040773967762742,1,15.0
resp2511,network,MM,west,implementation,0.0,0.0,0.0,4.0,4.0,7.0,5.0,4.5,3.0,16.0,1.7185288433821908,-1.534385061696166,-0.9370462286978276,497.5131193294509,-0.5894913775946455,0.0,-0.8479547481484687,3,0,1,0,0,0,0,1,0,1.5040773967762742,1,4.0
resp2532,it,TL,country-wide,service,0.7852884846040927,0.02319252215522564,9.0,10.0,19.0,33.0,27.0,4.142857142857143,7.0,361.0,4.726523633470892,0.379629449201121,0.5360612944733453,322.8075836841619,-0.2832869096768846,29396.0,1.4045686080365467,3,0,0,1,0,0,0,0,1,1.421385680931161,1,0.0
resp2543,control,TL,central,business_mng,0.8507427770202319,0.021784213131988545,10.0,15.0,25.0,25.0,27.0,4.666666666666667,7.0,625.0,5.417583487417034,0.379629449201121,0.24096136636495544,601.7478116965717,-0.3016816759819138,27611.0,1.3908541958526983,3,0,0,1,0,1,0,0,0,1.540445040947149,1,0.0
resp2545,network,MM,east,implementation,0.9304184259067902,0.028817079593128875,13.0,11.0,24.0,32.0,35.0,4.714285714285714,7.0,576.0,5.3111580269651775,0.7394794162419172,0.5026953449257423,634.5632870994509,-0.2100732354178543,36525.0,1.4521058839066454,3,0,1,0,0,0,0,1,0,1.550597412411167,1,24.0
resp2558,logistics,MM,east,implementation,0.9338106316295904,0.07991818395198337,13.0,13.0,26.0,30.0,27.0,4.666666666666667,12.0,676.0,5.521067611615491,0.379629449201121,0.43324850398304027,601.7478116965717,0.4373300959745233,101294.5,1.6754213110334786,3,0,1,0,0,0,0,1,0,1.540445040947149,1,26.0
resp2559,hr,E,country-wide,corp_gov,0.8060637208706645,0.00960253732314775,8.0,4.0,12.0,1.0,10.0,4.166666666666667,8.0,144.0,3.68932492804488,-0.8373766913842725,-2.1044134033594597,332.6320826358745,-0.4618590832322425,12171.0,1.2115235812516112,3,1,0,0,0,0,1,0,0,1.4271163556401458,0,0.0
resp2562,logistics,TL,country-wide,implementation,0.0,0.0,0.0,18.0,18.0,55.0,45.0,4.625,16.0,324.0,4.596949270222708,1.1047838080943841,1.1139800894092986,574.1726102166725,-0.5894913775946455,0.0,-0.8479547481484687,3,0,0,1,0,0,0,1,0,1.5314763709643886,1,0.0
resp2567,network,MM,west,implementation,0.8464813750387725,0.1737111704152539,13.0,16.0,29.0,27.0,25.0,4.5,8.0,841.0,5.815679529891553,0.27626859279953503,0.3214259069560076,497.5131193294509,1.5496267107075683,220175.0,1.845397565979264,3,0,1,0,0,0,0,1,0,1.5040773967762742,1,29.0
resp2584,it,TL,country-wide,service,0.0,0.0,0.0,5.0,5.0,8.0,11.0,4.4,5.0,25.0,2.0681122920294968,-0.7316154103339412,-0.8275118242992068,442.3376947122704,-0.5894913775946455,0.0,-0.8479547481484687,3,0,0,1,0,0,0,0,1,1.4816045409242156,1,0.0
resp2646,hr,E,east,service,0.7583674220506977,0.009402139288468631,2.0,13.0,15.0,19.0,18.0,5.0,4.0,225.0,4.175161332940732,-0.14778772301604526,-0.03757448216384697,863.2179224407075,-0.4645102204583271,11917.0,1.2069066389118894,3,1,0,0,0,0,0,0,1,1.6094379124341003,0,0.0
